Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
FC-14245;Frank Carlisle;Home Office;United States;Hialeah;Florida;33012;South
KL-16555;Kelly Lampkin;Business Customer;United States;Aurora;Illinois;60505;Central
XP-21865;Xylona Preis;Individual Customer;United States;Belleville;New Jersey;7109;East
FP-14320;Frank Preis;Individual Customer;United States;New York City;New York;10024;East
PS-18760;Pamela Stobb;Individual Customer;United States;Andover;Massachusetts;1810;East
CW-11905;Carl Weiss;Home Office;United States;Newark;Delaware;19711;East
KH-16360;Katherine Hughes;Individual Customer;United States;Arlington;Virginia;22204;South
TC-20980;Tamara Chand;Business Customer;United States;Decatur;Alabama;35601;South
YS-21880;Yana Sorensen;Business Customer;United States;Hesperia;California;92345;West
CC-12220;Chris Cortes;Individual Customer;United States;Chesapeake;Virginia;23320;South
ZD-21925;Zuschuss Donatelli;Individual Customer;United States;Los Angeles;California;90036;West
JK-15370;Jay Kimmel;Individual Customer;United States;Huntsville;Alabama;35810;South
GM-14440;Gary McGarr;Individual Customer;United States;Knoxville;Tennessee;37918;South
JW-15220;Jane Waco;Business Customer;United States;Lawrence;Massachusetts;1841;East
BO-11350;Bill Overfelt;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
XP-21865;Xylona Preis;Individual Customer;United States;Athens;Georgia;30605;South
MM-18055;Michelle Moray;Individual Customer;United States;Great Falls;Montana;59405;West
TS-21655;Trudy Schmidt;Individual Customer;United States;El Paso;Texas;79907;Central
JL-15235;Janet Lee;Individual Customer;United States;Kissimmee;Florida;34741;South
SZ-20035;Sam Zeldin;Home Office;United States;Seattle;Washington;98105;West
LR-17035;Lisa Ryan;Business Customer;United States;Santa Clara;California;95051;West
SV-20365;Seth Vernon;Individual Customer;United States;Los Angeles;California;90049;West
MG-17890;Michael Granlund;Home Office;United States;Fresno;California;93727;West
NC-18415;Nathan Cano;Individual Customer;United States;Fort Worth;Texas;76106;Central
SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98105;West
RO-19780;Rose O'Brian;Individual Customer;United States;San Francisco;California;94110;West
JL-15175;James Lanier;Home Office;United States;San Francisco;California;94110;West
PW-19030;Pauline Webber;Business Customer;United States;Pompano Beach;Florida;33068;South
MF-18250;Monica Federle;Business Customer;United States;Houston;Texas;77095;Central
CC-12220;Chris Cortes;Individual Customer;United States;Chicago;Illinois;60653;Central
MH-17440;Mark Haberlin;Business Customer;United States;Houston;Texas;77036;Central
CD-12790;Cynthia Delaney;Home Office;United States;Shelton;Connecticut;6484;East
CV-12805;Cynthia Voltz;Business Customer;United States;Oakland;California;94601;West
TB-21625;Trudy Brown;Individual Customer;United States;Manchester;Connecticut;6040;East
DG-13300;Deirdre Greer;Business Customer;United States;Orange;New Jersey;7050;East
RD-19810;Ross DeVincentis;Home Office;United States;Akron;Ohio;44312;East
JB-16045;Julia Barnett;Home Office;United States;Danbury;Connecticut;6810;East
EJ-14155;Eva Jacobs;Individual Customer;United States;Franklin;Massachusetts;2038;East
BD-11620;Brian DeCherney;Individual Customer;United States;Wilmington;North Carolina;28403;South
MR-17545;Mathew Reese;Home Office;United States;Houston;Texas;77095;Central
SR-20425;Sharelle Roach;Home Office;United States;Springfield;Ohio;45503;East
TH-21100;Thea Hendricks;Individual Customer;United States;Glendale;Arizona;85301;West
BD-11635;Brian Derr;Individual Customer;United States;New York City;New York;10009;East
SM-20950;Suzanne McNair;Business Customer;United States;Los Angeles;California;90036;West
HE-14800;Harold Engle;Business Customer;United States;Newark;Delaware;19711;East
JK-15640;Jim Kriz;Home Office;United States;San Bernardino;California;92404;West
ON-18715;Odella Nelson;Business Customer;United States;Burlington;North Carolina;27217;South
TH-21100;Thea Hendricks;Individual Customer;United States;Salem;Virginia;24153;South
MD-17350;Maribeth Dona;Individual Customer;United States;Dallas;Texas;75217;Central
AH-10075;Adam Hart;Business Customer;United States;Arlington;Texas;76017;Central
ML-17755;Max Ludwig;Home Office;United States;Marion;Iowa;52302;Central
LB-16795;Laurel Beltran;Home Office;United States;Seattle;Washington;98105;West
NP-18670;Nora Paige;Individual Customer;United States;Lakewood;New Jersey;8701;East
EB-13750;Edward Becker;Business Customer;United States;Cincinnati;Ohio;45231;East
RP-19390;Resi Pölking;Individual Customer;United States;Thornton;Colorado;80229;West
DC-12850;Dan Campbell;Individual Customer;United States;Roseville;Michigan;48066;Central
DJ-13510;Don Jones;Business Customer;United States;Tempe;Arizona;85281;West
CL-12565;Clay Ludtke;Individual Customer;United States;Reading;Pennsylvania;19601;East
NC-18340;Nat Carroll;Individual Customer;United States;Apple Valley;Minnesota;55124;Central
KN-16450;Kean Nguyen;Business Customer;United States;Baltimore;Maryland;21215;East
SC-20260;Scott Cohen;Business Customer;United States;Corpus Christi;Texas;78415;Central
AM-10705;Anne McFarland;Individual Customer;United States;Las Vegas;Nevada;89115;West
RA-19945;Ryan Akin;Individual Customer;United States;Cleveland;Ohio;44105;East
MM-17260;Magdelene Morse;Individual Customer;United States;Seattle;Washington;98105;West
BN-11470;Brad Norvell;Business Customer;United States;Chicago;Illinois;60623;Central
JB-16045;Julia Barnett;Home Office;United States;Columbus;Ohio;43229;East
DB-13615;Doug Bickford;Individual Customer;United States;Tucson;Arizona;85705;West
JB-16045;Julia Barnett;Home Office;United States;Philadelphia;Pennsylvania;19120;East
AH-10075;Adam Hart;Business Customer;United States;Cranston;Rhode Island;2920;East
AI-10855;Arianne Irving;Individual Customer;United States;San Francisco;California;94122;West
TH-21115;Thea Hudgings;Business Customer;United States;Houston;Texas;77070;Central
JE-15610;Jim Epp;Business Customer;United States;Los Angeles;California;90049;West
TH-21235;Tiffany House;Business Customer;United States;Chicago;Illinois;60653;Central
JE-15715;Joe Elijah;Individual Customer;United States;Houston;Texas;77070;Central
AT-10735;Annie Thurman;Individual Customer;United States;Bristol;Connecticut;6010;East
JH-15820;John Huston;Individual Customer;United States;Holland;Michigan;49423;Central
DR-12940;Daniel Raglin;Home Office;United States;Albuquerque;New Mexico;87105;West
AB-10165;Alan Barnes;Individual Customer;United States;Louisville;Colorado;80027;West
MC-18100;Mick Crebagga;Individual Customer;United States;New York City;New York;10024;East
IG-15085;Ivan Gibson;Individual Customer;United States;Norwich;Connecticut;6360;East
FH-14275;Frank Hawley;Business Customer;United States;San Francisco;California;94122;West
AS-10285;Alejandro Savely;Business Customer;United States;Noblesville;Indiana;46060;Central
PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South
GM-14500;Gene McClure;Individual Customer;United States;Hollywood;Florida;33021;South
NC-18625;Noah Childs;Business Customer;United States;York;Pennsylvania;17403;East
TW-21025;Tamara Willingham;Home Office;United States;Mesa;Arizona;85204;West
BF-11020;Barry Französisch;Business Customer;United States;New York City;New York;10024;East
TT-21460;Tonja Turnell;Home Office;United States;San Francisco;California;94110;West
SW-20245;Scot Wooten;Individual Customer;United States;Los Angeles;California;90036;West
PG-18820;Patrick Gardner;Individual Customer;United States;Omaha;Nebraska;68104;Central
DP-13390;Dennis Pardue;Home Office;United States;Philadelphia;Pennsylvania;19120;East
DJ-13510;Don Jones;Business Customer;United States;New York City;New York;10024;East
EN-13780;Edward Nazzal;Individual Customer;United States;Grand Rapids;Michigan;49505;Central
PB-19150;Philip Brown;Individual Customer;United States;Seattle;Washington;98115;West
BD-11560;Brendan Dodson;Home Office;United States;Fresno;California;93727;West
SE-20110;Sanjit Engle;Individual Customer;United States;Arlington;Virginia;22204;South
AT-10735;Annie Thurman;Individual Customer;United States;Los Angeles;California;90049;West
CC-12685;Craig Carroll;Individual Customer;United States;Lubbock;Texas;79424;Central
AS-10225;Alan Schoenberger;Business Customer;United States;Longmont;Colorado;80501;West
AB-10150;Aimee Bixby;Individual Customer;United States;Yonkers;New York;10701;East
DH-13075;Dave Hallsten;Business Customer;United States;Los Angeles;California;90045;West
SR-20740;Steven Roelle;Home Office;United States;Los Angeles;California;90049;West
NR-18550;Nick Radford;Individual Customer;United States;Amarillo;Texas;79109;Central
SJ-20125;Sanjit Jacobs;Home Office;United States;Dallas;Texas;75217;Central
LC-16885;Lena Creighton;Individual Customer;United States;New York City;New York;10035;East
NS-18640;Noel Staavos;Business Customer;United States;Houston;Texas;77041;Central
NS-18640;Noel Staavos;Business Customer;United States;Orlando;Florida;32839;South
HG-14965;Henry Goldwyn;Business Customer;United States;Florence;Kentucky;41042;South
SF-20200;Sarah Foster;Individual Customer;United States;New York City;New York;10009;East
EM-14065;Erin Mull;Individual Customer;United States;Frisco;Texas;75034;Central
DO-13645;Doug O'Connell;Individual Customer;United States;Paterson;New Jersey;7501;East
MY-18295;Muhammed Yedwab;Business Customer;United States;Milwaukee;Wisconsin;53209;Central
DB-13615;Doug Bickford;Individual Customer;United States;San Francisco;California;94109;West
SP-20920;Susan Pistek;Individual Customer;United States;Columbus;Ohio;43229;East
ME-17320;Maria Etezadi;Home Office;United States;Los Angeles;California;90008;West
BS-11755;Bruce Stewart;Individual Customer;United States;Detroit;Michigan;48227;Central
KS-16300;Karen Seio;Business Customer;United States;Columbus;Georgia;31907;South
CC-12475;Cindy Chapman;Individual Customer;United States;San Francisco;California;94122;West
HD-14785;Harold Dahlen;Home Office;United States;Philadelphia;Pennsylvania;19143;East
KB-16315;Karl Braun;Individual Customer;United States;Los Angeles;California;90008;West
HR-14830;Harold Ryan;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
TB-21625;Trudy Brown;Individual Customer;United States;New York City;New York;10035;East
DS-13180;David Smith;Business Customer;United States;Columbus;Georgia;31907;South
GB-14530;George Bell;Business Customer;United States;Aurora;Colorado;80013;West
VB-21745;Victoria Brennan;Business Customer;United States;Houston;Texas;77041;Central
MC-17425;Mark Cousins;Business Customer;United States;Chicago;Illinois;60623;Central
CB-12025;Cassandra Brandow;Individual Customer;United States;Decatur;Alabama;35601;South
PM-18940;Paul MacIntyre;Individual Customer;United States;Springfield;Virginia;22153;South
DC-13285;Debra Catini;Individual Customer;United States;Plantation;Florida;33317;South
LA-16780;Laura Armstrong;Business Customer;United States;Houston;Texas;77041;Central
DJ-13420;Denny Joy;Business Customer;United States;Milwaukee;Wisconsin;53209;Central
MH-18115;Mick Hernandez;Home Office;United States;Sanford;Florida;32771;South
BG-11035;Barry Gonzalez;Individual Customer;United States;The Colony;Texas;75056;Central
SV-20365;Seth Vernon;Individual Customer;United States;Troy;Ohio;45373;East
DP-13105;Dave Poirier;Business Customer;United States;Hempstead;New York;11550;East
SR-20740;Steven Roelle;Home Office;United States;Dallas;Texas;75081;Central
BT-11680;Brian Thompson;Individual Customer;United States;Houston;Texas;77041;Central
JK-15640;Jim Kriz;Home Office;United States;San Francisco;California;94110;West
ST-20530;Shui Tom;Individual Customer;United States;Port Saint Lucie;Florida;34952;South
TS-21505;Tony Sayre;Individual Customer;United States;Concord;New Hampshire;3301;East
CM-12190;Charlotte Melton;Individual Customer;United States;Rochester;Minnesota;55901;Central
MC-17590;Matt Collister;Business Customer;United States;San Marcos;Texas;78666;Central
MH-17440;Mark Haberlin;Business Customer;United States;Escondido;California;92025;West
RD-19720;Roger Demir;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
KB-16240;Karen Bern;Business Customer;United States;Los Angeles;California;90049;West
FC-14335;Fred Chung;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
BD-11770;Bryan Davis;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
FH-14365;Fred Hopkins;Business Customer;United States;Hempstead;New York;11550;East
SO-20335;Sean O'Donnell;Individual Customer;United States;Greeley;Colorado;80634;West
PM-19135;Peter McVee;Home Office;United States;Jacksonville;Florida;32216;South
GD-14590;Giulietta Dortch;Business Customer;United States;Arlington;Virginia;22204;South
PA-19060;Pete Armstrong;Home Office;United States;San Francisco;California;94122;West
LS-17200;Luke Schmidt;Business Customer;United States;Fresno;California;93727;West
JL-15175;James Lanier;Home Office;United States;Reno;Nevada;89502;West
CA-12310;Christine Abelman;Business Customer;United States;San Antonio;Texas;78207;Central
CM-12160;Charles McCrossin;Individual Customer;United States;New Bedford;Massachusetts;2740;East
BT-11440;Bobby Trafton;Individual Customer;United States;New York City;New York;10035;East
SE-20110;Sanjit Engle;Individual Customer;United States;Oxnard;California;93030;West
